"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US37119006211","Census Tract 62.11; Mecklenburg County; North Carolina","127163","54400",
"1400000US37119006212","Census Tract 62.12; Mecklenburg County; North Carolina","98333","28035",
"1400000US37119006214","Census Tract 62.14; Mecklenburg County; North Carolina","139196","20013",
"1400000US37119006216","Census Tract 62.16; Mecklenburg County; North Carolina","176439","25241",
"1400000US37119006217","Census Tract 62.17; Mecklenburg County; North Carolina","145863","20252",
"1400000US37119006218","Census Tract 62.18; Mecklenburg County; North Carolina","200455","92565",
"1400000US37119006219","Census Tract 62.19; Mecklenburg County; North Carolina","195833","86958",
"1400000US37119006220","Census Tract 62.20; Mecklenburg County; North Carolina","107844","35595",
"1400000US37119006221","Census Tract 62.21; Mecklenburg County; North Carolina","120911","15507",
"1400000US37119006222","Census Tract 62.22; Mecklenburg County; North Carolina","146728","7504",
"1400000US37119006223","Census Tract 62.23; Mecklenburg County; North Carolina","103750","28584",
"1400000US37119006224","Census Tract 62.24; Mecklenburg County; North Carolina","72387","9387",
"1400000US37119006305","Census Tract 63.05; Mecklenburg County; North Carolina","179859","29035",
"1400000US37119006306","Census Tract 63.06; Mecklenburg County; North Carolina","131538","31399",
"1400000US37119006307","Census Tract 63.07; Mecklenburg County; North Carolina","124139","19424",
"1400000US37119006308","Census Tract 63.08; Mecklenburg County; North Carolina","101515","21268",
"1400000US37119006309","Census Tract 63.09; Mecklenburg County; North Carolina","71250","32511",
"1400000US37119006310","Census Tract 63.10; Mecklenburg County; North Carolina","117075","19151",
"1400000US37119006311","Census Tract 63.11; Mecklenburg County; North Carolina","185455","25735",
"1400000US37119006403","Census Tract 64.03; Mecklenburg County; North Carolina","140605","32867",
"1400000US37119006404","Census Tract 64.04; Mecklenburg County; North Carolina","184573","60435",
"1400000US37119006407","Census Tract 64.07; Mecklenburg County; North Carolina","123058","25853",
"1400000US37119006408","Census Tract 64.08; Mecklenburg County; North Carolina","99531","18441",
"1400000US37119006409","Census Tract 64.09; Mecklenburg County; North Carolina","119211","34578",
"1400000US37119006410","Census Tract 64.10; Mecklenburg County; North Carolina","93667","27427",
"1400000US37119006411","Census Tract 64.11; Mecklenburg County; North Carolina","81500","26448",
"1400000US37119980100","Census Tract 9801; Mecklenburg County; North Carolina","-","**",
"1400000US37119980200","Census Tract 9802; Mecklenburg County; North Carolina","-","**",
"1400000US37119980300","Census Tract 9803; Mecklenburg County; North Carolina","-","**",
"1400000US37121950100","Census Tract 9501; Mitchell County; North Carolina","44977","8324",
"1400000US37121950200","Census Tract 9502; Mitchell County; North Carolina","58333","13069",
"1400000US37121950300","Census Tract 9503; Mitchell County; North Carolina","44564","9997",
"1400000US37121950400","Census Tract 9504; Mitchell County; North Carolina","68397","7179",
"1400000US37123960101","Census Tract 9601.01; Montgomery County; North Carolina","58375","40669",
"1400000US37123960102","Census Tract 9601.02; Montgomery County; North Carolina","42836","11100",
"1400000US37123960201","Census Tract 9602.01; Montgomery County; North Carolina","64641","5078",
"1400000US37123960202","Census Tract 9602.02; Montgomery County; North Carolina","60776","16225",
"1400000US37123960301","Census Tract 9603.01; Montgomery County; North Carolina","61712","9023",
"1400000US37123960302","Census Tract 9603.02; Montgomery County; North Carolina","70850","7352",
"1400000US37123960401","Census Tract 9604.01; Montgomery County; North Carolina","55878","8772",
"1400000US37123960402","Census Tract 9604.02; Montgomery County; North Carolina","54167","15192",
"1400000US37123960501","Census Tract 9605.01; Montgomery County; North Carolina","47477","3676",
"1400000US37123960502","Census Tract 9605.02; Montgomery County; North Carolina","48727","3062",
"1400000US37125950100","Census Tract 9501; Moore County; North Carolina","56731","21702",
"1400000US37125950201","Census Tract 9502.01; Moore County; North Carolina","50811","9330",
"1400000US37125950202","Census Tract 9502.02; Moore County; North Carolina","53472","12552",
"1400000US37125950303","Census Tract 9503.03; Moore County; North Carolina","96087","49957",
"1400000US37125950304","Census Tract 9503.04; Moore County; North Carolina","87255","19632",
"1400000US37125950305","Census Tract 9503.05; Moore County; North Carolina","88359","13204",
"1400000US37125950306","Census Tract 9503.06; Moore County; North Carolina","75125","9659",
"1400000US37125950402","Census Tract 9504.02; Moore County; North Carolina","77940","27918",
"1400000US37125950403","Census Tract 9504.03; Moore County; North Carolina","60161","22004",
"1400000US37125950404","Census Tract 9504.04; Moore County; North Carolina","71554","8761",
"1400000US37125950503","Census Tract 9505.03; Moore County; North Carolina","72179","24432",
"1400000US37125950504","Census Tract 9505.04; Moore County; North Carolina","98387","7824",
"1400000US37125950505","Census Tract 9505.05; Moore County; North Carolina","39763","24719",
"1400000US37125950506","Census Tract 9505.06; Moore County; North Carolina","111211","17106",
"1400000US37125950507","Census Tract 9505.07; Moore County; North Carolina","76538","16687",
"1400000US37125950601","Census Tract 9506.01; Moore County; North Carolina","110781","33999",
"1400000US37125950603","Census Tract 9506.03; Moore County; North Carolina","66319","15966",
"1400000US37125950604","Census Tract 9506.04; Moore County; North Carolina","106500","20112",
"1400000US37125950702","Census Tract 9507.02; Moore County; North Carolina","112288","25674",
"1400000US37125950703","Census Tract 9507.03; Moore County; North Carolina","89489","16392",
"1400000US37125950704","Census Tract 9507.04; Moore County; North Carolina","99931","39267",
"1400000US37125950801","Census Tract 9508.01; Moore County; North Carolina","62500","28319",
"1400000US37125950802","Census Tract 9508.02; Moore County; North Carolina","71250","20542",
"1400000US37125950900","Census Tract 9509; Moore County; North Carolina","86389","22511",
"1400000US37125951001","Census Tract 9510.01; Moore County; North Carolina","93652","6663",
"1400000US37125951002","Census Tract 9510.02; Moore County; North Carolina","72032","18741",
"1400000US37125951101","Census Tract 9511.01; Moore County; North Carolina","83237","13501",
"1400000US37125951102","Census Tract 9511.02; Moore County; North Carolina","65682","23468",
"1400000US37125951200","Census Tract 9512; Moore County; North Carolina","75665","14982",
"1400000US37127010200","Census Tract 102; Nash County; North Carolina","32150","20207",
"1400000US37127010301","Census Tract 103.01; Nash County; North Carolina","39016","16117",
"1400000US37127010302","Census Tract 103.02; Nash County; North Carolina","57778","12342",
"1400000US37127010400","Census Tract 104; Nash County; North Carolina","40833","11744",
"1400000US37127010503","Census Tract 105.03; Nash County; North Carolina","74265","15804",
"1400000US37127010504","Census Tract 105.04; Nash County; North Carolina","84125","12371",
"1400000US37127010505","Census Tract 105.05; Nash County; North Carolina","48924","4280",
"1400000US37127010506","Census Tract 105.06; Nash County; North Carolina","54680","9957",
"1400000US37127010601","Census Tract 106.01; Nash County; North Carolina","86532","13818",
"1400000US37127010603","Census Tract 106.03; Nash County; North Carolina","56847","6974",
"1400000US37127010604","Census Tract 106.04; Nash County; North Carolina","59694","16025",
"1400000US37127010700","Census Tract 107; Nash County; North Carolina","66478","3351",
"1400000US37127010801","Census Tract 108.01; Nash County; North Carolina","60542","17637",
"1400000US37127010802","Census Tract 108.02; Nash County; North Carolina","92639","25400",
"1400000US37127010900","Census Tract 109; Nash County; North Carolina","49888","9746",
"1400000US37127011000","Census Tract 110; Nash County; North Carolina","45284","11088",
"1400000US37127011101","Census Tract 111.01; Nash County; North Carolina","80938","20197",
"1400000US37127011103","Census Tract 111.03; Nash County; North Carolina","55444","16449",
"1400000US37127011104","Census Tract 111.04; Nash County; North Carolina","95714","34824",
"1400000US37127011201","Census Tract 112.01; Nash County; North Carolina","59807","11878",
"1400000US37127011202","Census Tract 112.02; Nash County; North Carolina","82857","20079",
"1400000US37127011300","Census Tract 113; Nash County; North Carolina","64868","15567",
"1400000US37127011400","Census Tract 114; Nash County; North Carolina","71711","18896",
"1400000US37127011501","Census Tract 115.01; Nash County; North Carolina","48472","16207",
"1400000US37127011502","Census Tract 115.02; Nash County; North Carolina","65278","33983",
"1400000US37129010100","Census Tract 101; New Hanover County; North Carolina","66979","50950",
"1400000US37129010200","Census Tract 102; New Hanover County; North Carolina","45333","7351",
"1400000US37129010300","Census Tract 103; New Hanover County; North Carolina","53110","10892",
"1400000US37129010400","Census Tract 104; New Hanover County; North Carolina","108158","29305",
"1400000US37129010501","Census Tract 105.01; New Hanover County; North Carolina","41552","9128",
"1400000US37129010503","Census Tract 105.03; New Hanover County; North Carolina","77937","24519",
"1400000US37129010504","Census Tract 105.04; New Hanover County; North Carolina","46115","5703",
"1400000US37129010600","Census Tract 106; New Hanover County; North Carolina","70526","36652",
"1400000US37129010700","Census Tract 107; New Hanover County; North Carolina","41614","6245",
"1400000US37129010800","Census Tract 108; New Hanover County; North Carolina","44482","12725",
"1400000US37129010900","Census Tract 109; New Hanover County; North Carolina","71398","2232",
"1400000US37129011000","Census Tract 110; New Hanover County; North Carolina","37705","16561",
"1400000US37129011100","Census Tract 111; New Hanover County; North Carolina","28864","12445",
"1400000US37129011200","Census Tract 112; New Hanover County; North Carolina","79696","6604",
"1400000US37129011300","Census Tract 113; New Hanover County; North Carolina","71250","10968",
"1400000US37129011400","Census Tract 114; New Hanover County; North Carolina","54118","16637",
"1400000US37129011501","Census Tract 115.01; New Hanover County; North Carolina","32462","6198",
"1400000US37129011502","Census Tract 115.02; New Hanover County; North Carolina","-","**",
"1400000US37129011503","Census Tract 115.03; New Hanover County; North Carolina","72930","19566",
"1400000US37129011504","Census Tract 115.04; New Hanover County; North Carolina","67967","20149",
"1400000US37129011605","Census Tract 116.05; New Hanover County; North Carolina","66553","12920",
"1400000US37129011606","Census Tract 116.06; New Hanover County; North Carolina","71695","11587",
"1400000US37129011608","Census Tract 116.08; New Hanover County; North Carolina","74835","29530",
"1400000US37129011609","Census Tract 116.09; New Hanover County; North Carolina","53604","13384",
"1400000US37129011610","Census Tract 116.10; New Hanover County; North Carolina","55674","19278",
"1400000US37129011611","Census Tract 116.11; New Hanover County; North Carolina","71250","16493",
"1400000US37129011612","Census Tract 116.12; New Hanover County; North Carolina","81345","16834",
"1400000US37129011701","Census Tract 117.01; New Hanover County; North Carolina","92889","21661",
"1400000US37129011703","Census Tract 117.03; New Hanover County; North Carolina","163712","39492",
"1400000US37129011705","Census Tract 117.05; New Hanover County; North Carolina","106458","11592",
"1400000US37129011800","Census Tract 118; New Hanover County; North Carolina","165682","54695",
"1400000US37129011904","Census Tract 119.04; New Hanover County; North Carolina","80625","15408",
"1400000US37129011905","Census Tract 119.05; New Hanover County; North Carolina","42305","9039",
"1400000US37129011906","Census Tract 119.06; New Hanover County; North Carolina","43171","13387",
"1400000US37129012004","Census Tract 120.04; New Hanover County; North Carolina","136375","22787",
"1400000US37129012006","Census Tract 120.06; New Hanover County; North Carolina","80833","7975",
"1400000US37129012007","Census Tract 120.07; New Hanover County; North Carolina","66352","6372",
"1400000US37129012008","Census Tract 120.08; New Hanover County; North Carolina","57143","9702",
